id,caption,like_count,comments_count,post_url,thumbnail_url,video_url
3520737420633809444,"Baby’s ka Tummy time #baby #minivlog #fitness 

Fitness Challenge “FROM NOW TO WOW” 

🗒️CHECK LIST DAY 29 ✅or❌

✅Step1: 10,000 Steps ( 1hr Walk) 

✅Step2: 30 BURPEES + 30 SQUATS +100 Jumping Jacks +Abs Workout 

✅Step3: ENOUGH WATER

✅Step4: ANY HERBAL TEA

✅Step5: PROTEIN SHAKE

✅Step6: NO OUTSIDE FOOD

 #protein #calories #minivlog #fitness",12875,49,https://www.instagram.com/p/DDcLAfITaIk/,https://scontent-nrt1-2.cdninstagram.com/v/t51.2885-15/469938411_18471778732053454_7433885325575873952_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-nrt1-2.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2AHrB74U5NrACsOkH8ciVEQB_9lgNaPoXLLbC3NiRTR4-F-y6Jf9_dzZibUdPPgx6uA&_nc_ohc=WT8Zyqn7LR8Q7kNvgFPyqt-&_nc_gid=f22c9ff30d914a319fb8762497f52b43&edm=APU89FABAAAA&ccb=7-5&oh=00_AYCPHrY9VllMUGJbd8TNqGo34YKsrDDlKPqvrYHxRGXE4g&oe=67B51B79&_nc_sid=bc0c2c,https://scontent-nrt1-2.cdninstagram.com/o1/v/t16/f2/m86/AQOxFZvuqdzEWpayVpF2dnM0fG2AHyEu-tz_Qk29ZcCPNURog8aoaw7XtooP-GMMYd_Px0LsCUDe6FPLY0moGd3lX914mXTZgp2TumE.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=105&vs=1244625479911739_1700204292&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC84MDRDMzlDREM4RDVFMENGQTVCMkVCNkRBRTcwN0M5M192aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dHLW8taHM5WnhGYXZTb0NBS05wU0t4c09SY1licV9FQUFBRhUCAsgBACgAGAAbABUAACaO%2B7i6ro3zPxUCKAJDMywXQE3u2RaHKwIYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&ccb=9-4&oh=00_AYCw454LJebfXK8r21xv3CUvml06UN8sfLt_qkpgyODItg&oe=67B12B08&_nc_sid=bc0c2c
3520008093948684802,"My protein intake
Fitness Challenge “FROM NOW TO WOW” 

🗒️CHECK LIST DAY 28✅or❌

✅Step1: 10,000 Steps ( 1hr Walk) 

✅Step2: 30 BURPEES + 30 SQUATS +100 Jumping Jacks +Abs Workout 

✅Step3: ENOUGH WATER

✅Step4: ANY HERBAL TEA

✅Step5: PROTEIN SHAKE

✅Step6: NO OUTSIDE FOOD

 #protein #calories #minivlog #fitness",7657,35,https://www.instagram.com/p/DDZlLYuT6oC/,https://scontent-nrt1-2.cdninstagram.com/v/t51.2885-15/469881114_18471601513053454_3021684231040976507_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-nrt1-2.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2AHrB74U5NrACsOkH8ciVEQB_9lgNaPoXLLbC3NiRTR4-F-y6Jf9_dzZibUdPPgx6uA&_nc_ohc=q3w9uoQGw8gQ7kNvgH9Nxzh&_nc_gid=f22c9ff30d914a319fb8762497f52b43&edm=APU89FABAAAA&ccb=7-5&oh=00_AYDJjHsHj0Kk3qA6iuRO8HxYEGkcwZdALCYjjgOzAWkvBA&oe=67B51F9C&_nc_sid=bc0c2c,https://scontent-nrt1-2.cdninstagram.com/o1/v/t16/f2/m86/AQO8MPjgi3kjZUo_qBHLWgw7WWDsq-6koqPXQUhSx0POblv2N6Evbh7aLnc9wHhL8haheRjoJ1eg3lDOab4JftN8Gr503JpMe-Vn8OI.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=101&vs=564887612959955_1853569141&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9EQzQxREFBQjU1OTM5M0UyNTUwMUE1RThGNDQyMkVCM192aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dOMG1CQnc0NnpYSlFuUUVBQlFYUUlCcjQzNWlicV9FQUFBRhUCAsgBACgAGAAbABUAACaM2pD127SyPxUCKAJDMywXQE8d0vGp%2B%2BcYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&ccb=9-4&oh=00_AYANO3heF6QzpOVTmpxm-PJ1Y0wYHwGRn9-nUZ2qbHHkkA&oe=67B118C4&_nc_sid=bc0c2c
3519245335906355825,"Fitness Challenge “FROM NOW TO WOW” 

🗒️CHECK LIST DAY 27 ✅or❌

✅Step1: 10,000 Steps ( 1hr Walk) 

✅Step2: 30 BURPEES + 30 SQUATS +100 Jumping Jacks +Abs Workout 

✅Step3: ENOUGH WATER

✅Step4: ANY HERBAL TEA

✅Step5: PROTEIN SHAKE

✅Step6: NO OUTSIDE FOOD
#fitness #challenge #minivlog #instareel",12508,36,https://www.instagram.com/p/DDW3vy8Jgpx/,https://scontent-nrt1-2.cdninstagram.com/v/t51.2885-15/469319447_18471410293053454_3408823109751976514_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-nrt1-2.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2AHrB74U5NrACsOkH8ciVEQB_9lgNaPoXLLbC3NiRTR4-F-y6Jf9_dzZibUdPPgx6uA&_nc_ohc=HPU9HfasPT0Q7kNvgGlkfev&_nc_gid=f22c9ff30d914a319fb8762497f52b43&edm=APU89FABAAAA&ccb=7-5&oh=00_AYAy-b0V4r1eph95PZuqu9_WfRNxUb6PvlbKWTTZtawQlw&oe=67B52166&_nc_sid=bc0c2c,https://scontent-nrt1-1.cdninstagram.com/o1/v/t16/f2/m86/AQOuQ5AwyZ_-Iv8w49oHFyOyXWug7FZGHa0VyzQMD-I1GzW1QhM1xa0TpVYZtkkLQZGY1X3oKBoonQG4ipmSIR6THAzzPc7lctzHLc0.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=106&vs=1034028898474557_553932284&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9FODRFMEY1ODc3NkE3NjAxQ0FENjU5MDY2RkFGMzc5Rl92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dMZW4teHRxajUteUVkZ0RBS1Z0QnlGa0F3MFZicV9FQUFBRhUCAsgBACgAGAAbABUAACae45nKt8aVQRUCKAJDMywXQFAogxJul40YEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&ccb=9-4&oh=00_AYBxLCA5mPB51kEktkvBHkU2zvTh2IuOGm-7BNGgFHi4Fg&oe=67B12EA2&_nc_sid=bc0c2c
3518495727236413171,"Fitness Challenge “FROM NOW TO WOW” 

🗒️CHECK LIST DAY 26 ✅or❌

❌Step1: 10,000 Steps ( 1hr Walk) 

❌Step2: 30 BURPEES + 30 SQUATS +100 Jumping Jacks +Abs Workout 

✅Step3: ENOUGH WATER

✅Step4: ANY HERBAL TEA

✅Step5: PROTEIN SHAKE

✅Step6: NO OUTSIDE FOOD",14214,42,https://www.instagram.com/p/DDUNTjdp_bz/,https://scontent-nrt1-2.cdninstagram.com/v/t51.2885-15/469717406_18471214417053454_8234570188214081493_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-nrt1-2.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2AHrB74U5NrACsOkH8ciVEQB_9lgNaPoXLLbC3NiRTR4-F-y6Jf9_dzZibUdPPgx6uA&_nc_ohc=TJuzyxH9vQUQ7kNvgH0iKH2&_nc_gid=f22c9ff30d914a319fb8762497f52b43&edm=APU89FABAAAA&ccb=7-5&oh=00_AYCZoXbrATNSS2nB9SFj2mtU0rUkVPMz4Wc6HA25FzT2wA&oe=67B50B6C&_nc_sid=bc0c2c,https://scontent-nrt1-1.cdninstagram.com/o1/v/t16/f2/m86/AQPKQwmalkoUHOovqYnBJcVRPh7sS55CS9HR7e_CrOHm2adw8VIrz3NslehfnLAKKMgAMz93hPlNleVzfNSwGir8cnqis3ytyC6g5co.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=111&vs=549500371379259_4149481442&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9EOTRGQThDNjAwMzc0M0Q5RUU4NEE3N0FEMDlGOTA5N192aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dCNk8tQnZpb01wc09CWUdBQlh0SWFoY3ktMDRicV9FQUFBRhUCAsgBACgAGAAbABUAACbQtf2a1NSWQBUCKAJDMywXQE67peNT988YEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&ccb=9-4&oh=00_AYA5-gPl-MCkXYaBTvxd-arB-2GX0OpN1yBsILcrk6bVYQ&oe=67B10D0E&_nc_sid=bc0c2c
3517784118228888754,"@omdhatu Ayurvedic Teas♥️
Fitness Challenge “FROM NOW TO WOW” 

🗒️CHECK LIST DAY 25 ✅or❌

❌Step1: 10,000 Steps ( 1hr Walk) 

❌Step2: 30 BURPEES + 30 SQUATS +100 Jumping Jacks +Abs Workout 

✅Step3: ENOUGH WATER

✅Step4: ANY HERBAL TEA

✅Step5: PROTEIN SHAKE

✅Step6: NO OUTSIDE FOOD",4463,27,https://www.instagram.com/p/DDRrgR7iyyy/,https://scontent-nrt1-2.cdninstagram.com/v/t51.2885-15/469307532_18471025048053454_6379141165049748353_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-nrt1-2.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2AHrB74U5NrACsOkH8ciVEQB_9lgNaPoXLLbC3NiRTR4-F-y6Jf9_dzZibUdPPgx6uA&_nc_ohc=T3rhfOHdWQAQ7kNvgGR_p9A&_nc_gid=f22c9ff30d914a319fb8762497f52b43&edm=APU89FABAAAA&ccb=7-5&oh=00_AYCpaBgtGc6WuS1gVZGjWVeEgCPmVcnswOD9wPx3qvYvIw&oe=67B51366&_nc_sid=bc0c2c,https://scontent-nrt1-1.cdninstagram.com/o1/v/t16/f2/m86/AQPYLGRRlBbUhnqoRH5cTf-LK5OkRj73d-p3nU9waUdI9HtMX47-8pOJvnisC3rV6Jtga4fP_sHc5xeIvnSL373dMLH94TixSoobrE4.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=106&vs=8961299497269474_2235963783&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9GMDQ4RkU2ODFGQjkxNTA3Q0Y2NzIzMDkwRkNCMzRBNV92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dJZmdfeHVmTzhXT05Pd0RBR1FTeTlfZW4yRndicV9FQUFBRhUCAsgBACgAGAAbABUAACay%2B5%2Bc8vK8QBUCKAJDMywXQE1ZmZmZmZoYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&ccb=9-4&oh=00_AYCa0B-Xp-rI7xr3FKHLFHtWynLiU8IS_xaR5Iy9vBjXcg&oe=67B10FFF&_nc_sid=bc0c2c
3517085616154774662,"I am happy today #instagood #minivlog #fitness 
Fitness Challenge “FROM NOW TO WOW” 

🗒️CHECK LIST DAY 24✅or❌

✅Step1: 10,000 Steps ( 1hr Walk) 

✅Step2: 30 BURPEES + 30 SQUATS +100 Jumping Jacks +Abs Workout 

✅Step3: ENOUGH WATER

✅Step4: ANY HERBAL TEA

✅Step5: PROTEIN SHAKE

✅Step6: NO OUTSIDE FOOD",12123,25,https://www.instagram.com/p/DDPMrvLioyG/,https://scontent-nrt1-1.cdninstagram.com/v/t51.2885-15/469316540_982909790338179_11474604096173308_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2AHrB74U5NrACsOkH8ciVEQB_9lgNaPoXLLbC3NiRTR4-F-y6Jf9_dzZibUdPPgx6uA&_nc_ohc=uuD-aAt_aYkQ7kNvgEXKbge&_nc_gid=f22c9ff30d914a319fb8762497f52b43&edm=APU89FABAAAA&ccb=7-5&oh=00_AYCm3KGLJQF-uD7D45drHjKhMVasv4ty0L2mOyXKxQqtrA&oe=67B51638&_nc_sid=bc0c2c,https://scontent-nrt1-2.cdninstagram.com/o1/v/t16/f2/m86/AQMGBJ2aI6aejl2tLDNXlz9rbqhzNugVrgaHdK7JEptYSMNP0Gl3BgvjNQDHweSr3PN534acua7c3rFCIW5oA2XZyikcTUDtG4eQH5w.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=110&vs=1834123234100941_2999439457&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9EMjRDRjI0NTI3MzQ4MjE1OTIwNTYwOTM5ODIzRTJCOF92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dPMjBfeHRLY1hsODRpb0RBSncyOFJIZVRkRUhicV9FQUFBRhUCAsgBACgAGAAbABUAACbMgd%2Bzw%2BPmPxUCKAJDMywXQFC1T987ZFoYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&ccb=9-4&oh=00_AYAyfuIE95_m0m_MUyW6p-OUWbsI7UdGDB2q-L5aMDWihg&oe=67B10B5C&_nc_sid=bc0c2c
3516432562657398937,"When did you start with Potty training?
Fitness Challenge “FROM NOW TO WOW” 

🗒️CHECK LIST DAY23 ✅or❌

✅Step1: 10,000 Steps ( 1hr Walk) 

✅Step2: 30 BURPEES + 30 SQUATS +100 Jumping Jacks +Abs Workout 

✅Step3: ENOUGH WATER

✅Step4: ANY HERBAL TEA

✅Step5: PROTEIN SHAKE

✅Step6: NO OUTSIDE FOOD

#fitness #pregnant #minivlog #instagood",11438,88,https://www.instagram.com/p/DDM4Mjtz5CZ/,https://scontent-nrt1-1.cdninstagram.com/v/t51.2885-15/469452867_2223643701341835_4869589545815393675_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2AHrB74U5NrACsOkH8ciVEQB_9lgNaPoXLLbC3NiRTR4-F-y6Jf9_dzZibUdPPgx6uA&_nc_ohc=ceoAbePoJhMQ7kNvgFz_Nqz&_nc_gid=f22c9ff30d914a319fb8762497f52b43&edm=APU89FABAAAA&ccb=7-5&oh=00_AYD9POgnv9vkoTQ2XK7mgY1VvvVptlplyRbErv8xPB0ndA&oe=67B4EF20&_nc_sid=bc0c2c,https://scontent-nrt1-2.cdninstagram.com/o1/v/t16/f2/m86/AQMDGJx4iAssjMFQiASh9aXNzfrUOm0siw4XzCLg1tbxDs6t7ufVnh1RKFfG3KbOiqqIXGKKaW3TCYYRNg7etUaeVIZMEPmVPF236yE.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=100&vs=592184769836727_3462404642&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC83NjQyODMxMzMwNEUwMzZERDM0NjkwQUE0QzJCNjc5Q192aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dOMTNfaHVBYkxINzBINEVBTDFZWElTbG1MSVdicV9FQUFBRhUCAsgBACgAGAAbABUAACaku%2BHvyvagQBUCKAJDMywXQFCKn752yLQYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&ccb=9-4&oh=00_AYDMFFN4Dxpw5pKdk1BW3JFgRtg8nL63aX4NUKOv-4C7RA&oe=67B121CA&_nc_sid=bc0c2c
3515649897066761649,"Do u feel same sometimes? Fitness Challenge “FROM NOW TO WOW” 

🗒️CHECK LIST DAY 22 ✅or❌

❌Step1: 10,000 Steps ( 1hr Walk) 

✅Step2: 30 BURPEES + 30 SQUATS +100 Jumping Jacks +Abs Workout 

✅Step3: ENOUGH WATER

✅Step4: ANY HERBAL TEA

✅Step5: PROTEIN SHAKE

✅Step6: NO OUTSIDE FOOD

#fitness #pregnant #minivlog #instagood",18317,84,https://www.instagram.com/p/DDKGPRlTY2x/,https://scontent-nrt1-2.cdninstagram.com/v/t51.2885-15/469213145_1309969343246056_3949524170958619278_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-nrt1-2.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2AGDA4eXmpjl3a-hitHIaFGP5MWcDuTFYqEalnY_X0-55GAMEGUNQxyR-QQeTDBOP2A&_nc_ohc=R3TRzUGPaGUQ7kNvgFLPgr2&_nc_gid=42ef4508dd71442b8382c6cf4f3a62f9&edm=APU89FABAAAA&ccb=7-5&oh=00_AYD-svtxAjd3QkVr6e_y3PejVNNZVidSvfcbPR1wE7LEMQ&oe=67B5013E&_nc_sid=bc0c2c,https://scontent-nrt1-2.cdninstagram.com/o1/v/t16/f2/m86/AQPt2tQ1l7116p4MduMcgITvLuZSprmJskbMtWyktU4p99-W4GkV0bWQacWaOO_v_hkSxuvQiu5_imaSQ_2WR-9NtFFWMPZSnIRyRLA.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=102&vs=493334363759769_1360254445&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC8xODQ5Mzk5OEU3QTAzOEVENDUyMDQ3RjQ5RTE2NDdCN192aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dDWDE5aHQ1T1h0ZGZTRUZBUDM1R1J0TjFGUUlicV9FQUFBRhUCAsgBACgAGAAbABUAACbU1IeLktvYPxUCKAJDMywXQFB3bItDlYEYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&ccb=9-4&oh=00_AYATOcHV1P-CGN4cyKSIfknJM1dDf8lk5mJPmPbcopdDzg&oe=67B11CFE&_nc_sid=bc0c2c
3514171533420360736,"Do you feel the same?

Fitness Challenge “FROM NOW TO WOW” 

🗒️CHECK LIST DAY 21 ✅or❌

✅Step1: 10,000 Steps ( 1hr Walk) 

✅Step2: 30 BURPEES + 30 SQUATS +100 Jumping Jacks +Abs Workout 

✅Step3: ENOUGH WATER

✅Step4: ANY HERBAL TEA

❌Step5: PROTEIN SHAKE

✅Step6: NO OUTSIDE FOOD

#fitness #pregnant #minivlog #instagood",8137,24,https://www.instagram.com/p/DDE2GQJT3Qg/,https://scontent-nrt1-2.cdninstagram.com/v/t51.2885-15/469057691_597938322707290_2257195361255022835_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-nrt1-2.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2AGDA4eXmpjl3a-hitHIaFGP5MWcDuTFYqEalnY_X0-55GAMEGUNQxyR-QQeTDBOP2A&_nc_ohc=bgbWr-Eb22cQ7kNvgHMkJbJ&_nc_gid=42ef4508dd71442b8382c6cf4f3a62f9&edm=APU89FABAAAA&ccb=7-5&oh=00_AYCiD3FlL1oDR1I7WwiC_ucjCfqGRK_WjUovr0adThnMWw&oe=67B504EE&_nc_sid=bc0c2c,https://scontent-nrt1-1.cdninstagram.com/o1/v/t16/f2/m86/AQPT84LKRXD_OqbtYEStOsEf6wKW7_tf94oELoKQB6yCVClLUiY3RtbaE2o0GK8fcWYX7biGDVMwu3ZSvs2JvRbKdW_EvYjLU4fH3rk.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=109&vs=2730924693754542_613542471&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC81MTRFM0E0NkIyRTUwMDFDRTBGRjI0QTE4MUM3MkM4Ql92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dGNFU5eHNqMVNKWVJud0VBSFE1M19SQ3BGaDBicV9FQUFBRhUCAsgBACgAGAAbABUAACaCwJKNtNKXQBUCKAJDMywXQE57peNT988YEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&ccb=9-4&oh=00_AYCjib8rwEh9RCD4K7VR9ARLi4JtQFRt7fElWd1c2ZnIgQ&oe=67B0FC43&_nc_sid=bc0c2c
3513466493105641921,"Fitness Challenge “FROM NOW TO WOW” 

🗒️CHECK LIST DAY 20 ✅or❌

✅Step1: 10,000 Steps ( 1hr Walk) 

✅Step2: 30 BURPEES + 30 SQUATS +100 Jumping Jacks +Abs Workout 

✅Step3: ENOUGH WATER

✅Step4: ANY HERBAL TEA

✅Step5: PROTEIN SHAKE

✅Step6: NO OUTSIDE FOOD

#fitness #pregnant #minivlog #instagood",28121,70,https://www.instagram.com/p/DDCVykLzJnB/,https://scontent-nrt1-2.cdninstagram.com/v/t51.2885-15/468311236_868906475097994_7786177478258298359_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-nrt1-2.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2AGDA4eXmpjl3a-hitHIaFGP5MWcDuTFYqEalnY_X0-55GAMEGUNQxyR-QQeTDBOP2A&_nc_ohc=i-gWg_ueXgEQ7kNvgE7ikFn&_nc_gid=42ef4508dd71442b8382c6cf4f3a62f9&edm=APU89FABAAAA&ccb=7-5&oh=00_AYBBWtezjBRCIdvQhbju5ajCZctXcidl95ZcGdXxj_mJBA&oe=67B5134D&_nc_sid=bc0c2c,https://scontent-nrt1-2.cdninstagram.com/o1/v/t16/f2/m86/AQOIMbXJRMDsOF-GFx4r-e0sYq3RyA2IUljYt6_HxfD2Bxi_cc2Fz3_aV40fu0d8OOFtrWj-f7REbG4dRHKoldHzOhr69mXb3ZKuEo4.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=105&vs=3525543347751224_720555651&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9GNzQzM0UzMDIyQkZBNUY0OTUxNEFCRUY4MTZGREM5Ml92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dOdm85UnVEU2RXdk8yRUVBTWgtOGE2bUNWNG1icV9FQUFBRhUCAsgBACgAGAAbABUAACba65eq%2BviTQRUCKAJDMywXQFHmZmZmZmYYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&ccb=9-4&oh=00_AYAoJIV6fvMM5dS8NOURQFU6pQsX5ExLgeniVPvKkXK5Cg&oe=67B10B72&_nc_sid=bc0c2c
