user,text,post_id
s0_0ii11,@itzzzzzz_junazah no its not 😭😭😭😂,3554453286746538537
itzzzzzz_junazah,No I am not That’s what I heard.,3554453286746538537
s0_0ii11,@itzzzzzz_junazah ur hungry asf,3554453286746538537
mocha.calvin,Who's his little sister?(of you don't mind me asking...),3554453286746538537
ghita_rain,Wakfu means stop you should say intadir انتضر,3554453286746538537
they_luv_zemora,Am I the only one big person that heard waffles 😭😩,3554453286746538537
idk_sarah8,"I think Chad's sister is sad because she has no matching slippers, no matching PJ, nor a eye mask",3554453286746538537
theyadoree.khadijah,@faridaelgemaey no it’s her ex’s little sister,3554453286746538537
maria._.17011,Why ex'sisters?,3554453286746538537
baby_lotu221,أوووه لطيف للغاية,3554453286746538537
blowonmypoop.pipe69,Are we serious… 💀,3554453286746538537
kenz_loves_god17,Actually wtf is wrong w u,3554453286746538537
emad.batarseh,All wrong,3554453286746538537
jeighviejeann07,Lala you always cheer me up I hope your doing well ❤️,3554453286746538537
un_icorn3619,Ikrrrrrrrr,3554427427738153916
emeyyy70,You should be an actress,3554427427738153916
zainebhashmi,Seems like you are just obsessed with your ex,3554427427738153916
lucky_thefluffypup,She does record her brother like all the time,3554427427738153916
thisiswhywecanthaveswifties,One second is “awwww” the next is “this demon children”,3554427427738153916
paisley_addison_,"Dude…..this just hurts me mentally,physically, emotionally, and spiritually. This too sad, nothing can get more fake than this",3554427427738153916
nnadjax,Ur so d^mb,3554427427738153916
_.iqzee._,Obsessed..,3554427427738153916
_.iqzee._,oh now I can't even do trends just bc I'm a kpop stan? You are the ungrateful one,3554427427738153916
za.ib5777,@_.iqzee._ it's an ungrateful cat. Still sad after 41 likes,3554427427738153916
samanthalovesgodandjesus,😍😍😍,3554427427738153916
michele_dekock,🙌🙌😍,3554427427738153916
gabibarnes97,@morningmashup @mashupstanleyt @mashupryan @mashupnicole @siriusxmhits1 please play Lala_sadii 😀,3554427427738153916
gym_lover_919_,Nice 😍😍😍,3554427427738153916
tareeceypuffs,@_.iqzee._ it will remain said since you want likes so bad 🙄,3554427427738153916
tuqaa.saad,Lol,3554427427738153916
tuqaa.saad,Stop with the drama please,3554427427738153916
sa_maira2012,@sa_maira2012 it”,3554427427738153916
sa_maira2012,@sa_maira2012 wait in the beginning it looks like ot,3554427427738153916
moon_potato3,Awww this stuff fake or not makes my day a bit better❤️❤️,3554427427738153916
isrx_priv38,@a.a.treasures if youre asking about exes I think chads,3554420283060984732
shakoentala0327,That man was not good but his little sis feels like your her big sis❤️❤️🙏🏽🙏🏽,3554420283060984732
scallywag609,@gemhoardr duh this is js fake shit lol,3554420283060984732
carino_si0,All the time Girl are the( Victim )💔,3554420283060984732
marisoll_kb,She looks like Annacat from American housewives mixed with blond Ariana grande,3554420283060984732
priciousa5,She looks so pretty 😍❤️,3554420283060984732
they_luv_your_girl_talia,She's so pretty but what happened to chad😂,3554420283060984732
aryanagriggs,They both beautiful AF!!,3554420283060984732
adelitapink1220,it's because people love you😭💋,3554420283060984732
lailawaleed234,Wish you both the best relationship ever,3554420283060984732
lailawaleed234,❤️,3554420283060984732
lailawaleed234,So cute,3554420283060984732
dancsigal,She is soo pretty and so you are,3554420283060984732
saanvidisnotme,how old is she ? she looks my age😮,3554420283060984732
sila_cassandra_,She is so cute 😍😍,3554420283060984732
honeygates3,❤️,3554420283060984732
_flqwie.blqw_,She is looking like Ariana Grande 😍,3554420283060984732
a.a.treasures,No offense but which one?? ❤️,3554420283060984732
ffs.sia729,No way I realized it just now😭😭😭,3554420283060984732
max_kluge_294,"I’m in a leadership position to my Ex’s little sis and I love her to death, for real we’re besties.",3554420283060984732
manavpanjwani5334,❤️,3414124139379243888
manavpanjwani5334,❤️,3414124139379243888
farmankhan258023,😍😍😍,3414124139379243888
farmankhan258023,❤️❤️❤️,3414124139379243888
miss_unique_girl_4321,Diamond chatne se Insan mar jata hai,3414124139379243888
alam_sahidsahid,Nice,3414124139379243888
_._its_._baaz_._,Hlo ek bar replay kardo,3414124139379243888
rao_asad_r4na,Main to madam bolo badwa do ahsaan Ho jayega Tara hum,3414124139379243888
rao_asad_r4na,Madam mare bhi bolo badwa do Sameer 315 ki id,3414124139379243888
r852112,https://www.facebook.com/share/14vogkoW8X/,3414124139379243888
r852112,Nice please mera link dekh Lo ek bar follow karo,3414124139379243888
sampatchandrabhankushare,"Hey semreen di ❤️ I am kasturi 👸ap kitne cute😍 ho ap ko ek batau kya😄 jab me apki you tube par vlog dhekti thi tb muzye lagta ta ki ap doll ho😄 but mene jab apko insta, WhatsApp par foll kiya tab muze samaz aya😍 aap doll nahi ho. Aap cute lady ho😍❤️ plz WhatsApp par dolo pic dii❤️❤️",3414124139379243888
promod1619,❤️❤️❤️❤️❤️,3414124139379243888
shahidsaifi459,Seafood,3414124139379243888
injamuldrdz,Hiiii❤️🔥🔥,3414124139379243888
panther.726841,😢😢😢😢😢😢😢😢,3414124139379243888
panther.726841,"8404883513,❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️😢😢😢😢😢",3414124139379243888
vk363029,Block kar mujhe,3414124139379243888
vk363029,Bahan ki Lodi hai kaun tu,3414124139379243888
faiyazahmad9763,"I, love you 😘",3414124139379243888
rohit___kashyap_7897,Good,3374219441021253893
zoya_9878_shaikh,Samreen appi aap jana masjid me rehte ho na ❤️,3374219441021253893
injamuldrdz,@samreenali142 hiii🔥🔥,3374219441021253893
suryasalvegoogle.com7,🌞 good morning happy day,3374219441021253893
dharmpreetsingh350,M😂😂😂😂,3374219441021253893
anynomous_zara,😂😂,3374219441021253893
an.irudh6494,❤️😍😍😍😂😂😂😂😂😂,3374219441021253893
balramkumar809142,❤️,3374219441021253893
balramkumar809142,😍,3374219441021253893
tanm_oyghosh2661,খুব সুনদর ভিডিও তোমার ❤️❤️❤️,3374219441021253893
cooked._.mayank,Itna funny,3374219441021253893
faruk__khan__099__,,3374219441021253893
usmaan_gg,😂,3374219441021253893
stylis_aj_official____000,🔥🔥,3374219441021253893
stylis_aj_official____000,🔥🔥,3374219441021253893
rdx__s_h_i_b_u___,Hi,3374219441021253893
ne.et3037,So funny🤣🤣🤣🤣,3374219441021253893
ayush_sri11,Gazab chutiyapa kar rahi hai,3374219441021253893
myself_vikasv,😂😂,3374219441021253893
taur.us7404,Hatt lewdi,3374219441021253893
hairstyles8080,Why are Indian girls so beautiful?,3199538328437864108
injamuldrdz,Hiiiiii❤️,3199538328437864108
yashpai12102002,❤️❤️❤️❤️❤️❤️❤️😍,3199538328437864108
miss_m.mrehman,I think this is a Ranveer Singh what about you guys,3199538328437864108
an.irudh6494,❤️🔥🔥🔥🔥😍😍😍😍😍,3199538328437864108
manojray4979,Aap mera dost banega,3199538328437864108
kanhaiyakumarrockstar,♥️🌹💗,3199538328437864108
81.27635310,Hl,3199538328437864108
md.naushad929,Hii,3199538328437864108
itzz_maniish_11.11,❤️,3199538328437864108
physical_academy72,Msg dekho ma ji,3199538328437864108
physical_academy72,I'm Sachin Kashyap Delhi,3199538328437864108
physical_academy72,How are you,3199538328437864108
physical_academy72,Mam,3199538328437864108
physical_academy72,Hello,3199538328437864108
physical_academy72,Hii,3199538328437864108
___sanuu__14,❤,3199538328437864108
aghafurqan1,❤️,3199538328437864108
minkoonline_nft,https://topinformation-news.blogspot.com/,3199538328437864108
sailendrak978,Wow didi kafi acchi lag rahi ho,3199538328437864108
atikaa_144,Why u being relatable day by day 😂❤️,3567723914453112405
vedlikesshawarma,Didi aapke peeche ka background accha,3567723914453112405
flowersshine_x,😢😆😆😆,3567723914453112405
loyal_girl_6182,😂😂😂😂😂,3567723914453112405
ayazalam9120,🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥,3567723914453112405
miss_haryanvi18,Humara yeha aise hi hota hai 😂😂😂,3567723914453112405
winyyby,Frr,3567723914453112405
samreenxworld_,Samieeee situation 😂👍🏻😭,3567723914453112405
samreenxworld_,Ohhh god acting 😂😂😂😂,3567723914453112405
samreenxworld_,Frr😂😂😂😂,3567723914453112405
lovenish273,Samreen didi happy valentine's day,3567723914453112405
samreen.my.gallery,🤣🤣🤣,3567723914453112405
samreen.my.gallery,EDUCATED PADHI LIKHI 🤣😆,3567723914453112405
samreen.my.gallery,ALREADY PEHLE SE...🤣🤣,3567723914453112405
samreen.my.gallery,Just abhi abhi... 🤣🤣🤣,3567723914453112405
samreen.my.gallery,Hehehe,3567723914453112405
samreen.my.gallery,Frr!!!,3567723914453112405
samreen.my.gallery,Language ❌ Khichdi ✅,3567723914453112405
samreen.my.gallery,😂🤣🤣,3567723914453112405
samreen.my.gallery,Wowww... 🥰,3567723914453112405
curly_canon_,Bla bla bla 🤨,3566983519100412436
suriyaafrin37,Aunty hogi apki ammi beta 😭,3566983519100412436
janet_k_s,@god.s.o.n ur a 🔥tam,3566983519100412436
santahatesme,@duleeshak  aunty,3566983519100412436
visnu97_,@abby3797,3566983519100412436
hemilrangunwala,Kids testeterone levels are off the charts 🗣️,3566983519100412436
alfyiiiii,@_amrxthaaa,3566983519100412436
dannyop__,Epi Bele tande Hanti,3566983519100412436
_https._ur,Happy valentine's Day ❌ Black day in India ✅,3566983519100412436
n33ladri_sb,@soumik_691 😭,3566983519100412436
shakebahmad012,Biltinde💀,3566983519100412436
_.rumpixie._,@debika048 🫂,3566983519100412436
terry.christmas.1,@kimberleyhuyton,3566983519100412436
its.niranjan,Happy vallondem andi aunty 🙄🙄🙄,3566983519100412436
nannung_3,Nice try diddy😆,3566983519100412436
diehardstick,Hape bhale tinde,3566983519100412436
vamsi_hyd333,Kitne Ande ? 😂,3566983519100412436
missbarsha__,Aunty mat bol chote😢😭,3566983519100412436
caramel__lover__,@__wtf_k4vi_r__ bdmas🧐😒,3566983519100412436
_samiha_o.o,"@_adrii_ka_, @sayara_nawshin, @_arifa_aa, @your_purple_diaryof_l0v3, @rabita_farnaz_ @nusaiba_sreya, @re.veriee_",3566983519100412436
siddharthrapria,Ye to tabhi possible hai jab aapse shaadi hogi 😀,3566282784903093048
asfa.doll.75286,Kya ambani ki shaadi ka baat ho rahi hai 😂,3566282784903093048
cjmnbk756,❤️,3566282784903093048
alimahjabeen42,Aur ladka mar jaye to 😢,3566282784903093048
9022861922mo,😂😂😂😂😂😂😂😂😂😂😂😂😂😂👏,3566282784903093048
gulzarg728,😂😂😂😍,3566282784903093048
sheikh_saif_1,😂,3566282784903093048
umaima_forever26,Jo vah vah keh rhi haina pehle uski shadi karao ap log 😂😂,3566282784903093048
samreen_creations143,Sam di i will not ask for fb nor dm i just wanna say that just keep on motivating us for our efforts that we put in the edits. Tysm for appreciating our edits❤️,3566282784903093048
samreenxali187,😂😂😂😂,3566282784903093048
exotic.hifzaa,😭😂,3566282784903093048
its___om__kumar___143,,3566282784903093048
_nityaaprivvv,fortunerrrr,3566282784903093048
_nityaaprivvv,🤣🤣🤣👌🏻,3566282784903093048
_nityaaprivvv,😂😂,3566282784903093048
_nityaaprivvv,drop dead gorgeous🔥,3566282784903093048
_nityaaprivvv,cutieee,3566282784903093048
_nityaaprivvv,sam never fails to make us laugh,3566282784903093048
_nityaaprivvv,hahahaha,3566282784903093048
_nityaaprivvv,lol,3566282784903093048
its_alone_girl____14,😂😂😂😂😂,3563394493902535137
lilac.samreen,frrr,3563394493902535137
lilac.samreen,😂😂,3563394493902535137
lilac.samreen,awwww,3563394493902535137
lilac.samreen,cutieee,3563394493902535137
lilac.samreen,❤️😂,3563394493902535137
mo_hitkumar3888,Hiiii,3563394493902535137
rajeswari_rocks,@rajeswari_rocks thank you for seeing my story @samreen_smiles 😍🙌,3563394493902535137
rajeswari_rocks,No don't run away😂 Aap bahut acche comedy videos bhi banate Ho but we want you to make slow motion videos and many more 💞😍,3563394493902535137
surinderkaur4754,Hi Samreen di I am for big fan for you and I love for you approx your channels and I love that,3563394493902535137
surinderkaur4754,❤️😍😍😂😂😂,3563394493902535137
nijel_grg,😂😂😂😂,3563394493902535137
nijel_grg,❤️❤️❤️❤️❤️❤️❤️❤️❤️,3563394493902535137
kanchan_ghosal,😂😂❤️❤️very cute Samreen 😍,3563394493902535137
rahulshinde8285,❤️❤️❤️,3563394493902535137
ayazalam9120,🔥🔥🔥🔥🔥🔥🔥,3563394493902535137
samreen.my.gallery,Runnn awayyy... 🤣🥰,3563394493902535137
samreen.my.gallery,😂😂😂,3563394493902535137
samreenxcrystal,Haha fr😂😂,3563394493902535137
flossy.samreen,😂😂😂,3563394493902535137
hemasahi27,😂😂😂😂,3562648507349549420
_gorgeous.samreen,😭🤣,3562648507349549420
kanchan_mittal2006,😍😍😍,3562648507349549420
komluxheart,My most favourite everything girl😭💗🌍🥀,3562648507349549420
samreen_smiles,@rajeswari_rocks yes didi @samreenali142 😍,3562648507349549420
rajeswari_rocks,Hi Sam maine apne liye new account banaya tha aapke special edit ke liye please check it out @samreen_smiles 😍❤️ aur vah aapki smile to bahut acchi lagti Hai Mujhe,3562648507349549420
aman.saraf.969,😍😍,3562648507349549420
samxheartbeat,Literally 😂😂,3562648507349549420
samxheartbeat,😂,3562648507349549420
attitude__queen.__98,😂,3562648507349549420
kavya_x_marshmellow,❤️,3562648507349549420
pa.p.rf.c.ul.ik,🔥🔥❤️👏👏👏👏,3562648507349549420
samreenxcrystal,So relatable!!😂,3562648507349549420
samreenxcrystal,Itna Sach NAHI Bolna tha na 😭😂,3562648507349549420
mahjabeen.inspires,😂😂,3562648507349549420
angles2424,😂😂😂😂,3562648507349549420
its___om__kumar___143,,3562648507349549420
samreen.my.gallery,❤️❤️❤️,3562648507349549420
samreen.my.gallery,😂😂,3562648507349549420
samreenkideewani,Api jummah ki namaz parhli?? 🤭🙈,3562648507349549420
jatan9015,Nice 😍😍😍😍😍,3561211475045716118
akash6666441,Aap bhabhiji ke role mai achhi lagti h😍,3561211475045716118
63.80279948,6380279948,3561211475045716118
manishkumarranjan48,Duniya me sabse jyada sunder ho 🔥🔥🔥,3561211475045716118
habeebpasha412gmail,Makeup bahuth hard hai thoda smooth karogi tho natural lagega,3561211475045716118
shazeb_pasha_0,❤️🔥🔥🔥🔥🔥🔥🔥🔥🔥😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍 .uje aapki video bhout hi achi lagti aapi,3561211475045716118
aali1773648,My love,3561211475045716118
aali1773648,❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,3561211475045716118
devmalyakanrar,😂,3561211475045716118
chiragkayal_028,😂😂😂😂,3561211475045716118
is.hfaq7622,😍😍,3561211475045716118
ohitzzdk,Voh aane wala bahar bolna tha na?O dear from Indians 👽💅🏻😂,3561211475045716118
jashankang2301,Maza agya😂😂😂,3561211475045716118
rao_asad_r4na,Madam aap apna number de do comment mein,3561211475045716118
12lucky13,❤️❤️❤️❤️❤️❤️❤️,3561211475045716118
sahibkapoor7,🔥🔥🔥🔥🔥,3561211475045716118
rajeswari_rocks,Relatable cheese To Hai but yaar aapki acting to bahut acchi lagti Hai Mujhe Kya mere friend ban jaoge😍🔥🙌❤️,3561211475045716118
diehwosbdosns,❤️❤️❤️❤️❤️,3561211475045716118
shahrukhan9434,🔥🔥🔥,3561211475045716118
samreen.my.gallery,😂😂,3561211475045716118
mr_navaj_khan_302,❤️🔥,3559793767411955751
azeem_thanvi,Mashallah mashallah,3559793767411955751
malik_imran_7868,❤️❤️❤️,3559793767411955751
rampatial3,"N ,for namber nahidugi❤️",3559793767411955751
samreenxadores,❤️,3559793767411955751
rose_ansari_2532,App Delhi me rhti ho,3559793767411955751
samreen.my.gallery,😍😍,3559793767411955751
samreen.my.gallery,🎀🎀,3559793767411955751
samreen.my.gallery,Haseena..🌷🎀,3559793767411955751
samreen.my.gallery,Pretty girl...🌷🌍,3559793767411955751
bushrafatimashaikh,Pretty pretty 😍🎀,3559793767411955751
_prakriti.x.angel_,Cutest person 😁🥹,3559793767411955751
mrs_sheikh_162,🎀🎀🎀🌷🌷🌷🌷🌷🌷❤️❤️❤️❤️❤️❤️❤️❤️❤️ Aafat,3559793767411955751
lvljatt,😭Samreenali142🌍🎀🌷,3559793767411955751
lvljatt,So much 🎀🌍🌷,3559793767411955751
singh147ekam,Nice hairstyle and dress samreen 🔥🔥🎀🙌🌷🌷🌷,3559793767411955751
areej_5476,Samreen api don't mind but ap Musliman to blkl nhi lagti😭,3559793767411955751
y000348,"I am your very very big fan, I also watched your videos on YouTube and i can subscribed you there please answer my comment pleeeeease🙏🙏🙏",3559793767411955751
cjmnbk756,🎀🦄🦄🦄,3559793767411955751
yeah_me_ashipti_,Yaar too good didi 🌷🌷🎀🎀😭😭,3559793767411955751
singh147ekam,😂😂😂😂😂😂😂😂👏👏👏,3557598125653121974
_aasmi_shital,Dusron ka badla brain se le rahi hain 😂👏🤫,3557598125653121974
rjmahindru,❤️❤️,3557598125653121974
jan_usain_35,,3557598125653121974
jan_usain_35,@jan_usain_35 pmplekai plpe,3557598125653121974
jan_usain_35,,3557598125653121974
samreen.my.gallery,😂😂😂,3557598125653121974
promod1619,❤️❤️❤️❤️❤️,3557598125653121974
_____parmar_____302,Hi,3557598125653121974
m6700y,Hi Didi,3557598125653121974
aman.saraf.969,😍😍,3557598125653121974
07_shining_star_07,😂,3557598125653121974
12lucky13,😂😂😂😂😂,3557598125653121974
samreenxworld_,😂😂😂😂😂😂,3557598125653121974
samreenxworld_,Rohan >>>>>🌚,3557598125653121974
samreenxworld_,Hair colour>>>>😍❤️,3557598125653121974
samreenxworld_,Brain bye bol kar chla gya !!😭😂😂😂😂,3557598125653121974
ayazalam9120,🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥,3557598125653121974
sam.x.glamour,So relatable ❤️😂,3557598125653121974
exotic.hifzaa,Your hair colour! Mwahh!!! 😫💋,3557598125653121974
riyan_2k1,Rubiiiii😂,3555444516267640791
ayeshaxcore_,I ALSO DYED SAME COLOUR😍,3555444516267640791
mdsajjad70037,Uffffffffffffffff wow so beautiful ❤️👌😎,3555444516267640791
sahyar_shab_80,ब्यूटीफुल आप,3555444516267640791
sahyar_shab_80,❤️❤️❤️❤️ इस 2,3555444516267640791
babubhaiya.paswan,Hii,3555444516267640791
javed9381ansari,Hii,3555444516267640791
fanofsamreen,Mashallah mashallah beautiful ❤️,3555444516267640791
samreenluvbot,GURL,3555444516267640791
samreenluvbot,“ the typa shi im on you wouldn’t understand ”,3555444516267640791
da.man4252,🤤🤤🤤🤤,3555444516267640791
hasankhanno,🥰😇😇😇,3555444516267640791
arjun_lakhan_mr,😮😂❤️🙌,3555444516267640791
junead1196,😮😮😮😂😂😂❤️,3555444516267640791
ohitzzdk,Choco brown Ali!🔥🤎,3555444516267640791
quraishi_faisal_0.4,Nice❤️❤️,3555444516267640791
anhameraj,shirk,3555444516267640791
meenu_sharma_7973,Gorgeous 🔥👏,3555444516267640791
aly_7682,😍😍😍,3555444516267640791
zaheed2439,🔥🔥🔥🔥🔥,3555444516267640791
axxshu_47,Hakkk hai humara🙌😁,3554702137596205847
mdsajjad70037,😎😎😎👌,3554702137596205847
nayaabparekh,@parekhsaniaa,3554702137596205847
chitraverma381,😂,3554702137596205847
hasankhanno,❤️❤️❤️❤️,3554702137596205847
_.kanishkaaaa._02,@_vidhh_03😂😒,3554702137596205847
promod1619,❤️❤️❤️❤️,3554702137596205847
ohitzzdk,😂❤️,3554702137596205847
rjmahindru,❤️❤️,3554702137596205847
wanironak_,@itz__ebrah 😂❤️🙌,3554702137596205847
samreenali142,@alimahjabeen42 😭😭,3554702137596205847
its_sehrayyy,Yess hamsha gu😂,3554702137596205847
m19014822,🔥,3554702137596205847
m19014822,श्री बाबाभारत महेश राजपूत सर,3554702137596205847
br.ijesh9267,❤️❤️❤️😢😢😍😍😍,3554702137596205847
azra_wasim05,@shefaaa_08,3554702137596205847
samreenxworld_,Ayeee hyeee 💕😾,3554702137596205847
samreenxworld_,The dance 😍😍😍❤️❤️,3554702137596205847
samreenxcrystal,Wom the trend 😭😭,3554702137596205847
samreenxcrystal,😭😭😭😂,3554702137596205847
jitendertiwari7671933,❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️Nice,3553204932045461210
vijaybhahadurvijaybhahadur,एक्स,3553204932045461210
dhanuwargaberel,♥️♥️♥️♥️♥️🌷🌷🌷,3553204932045461210
dhanuwargaberel,Hello,3553204932045461210
its__jatu__girl143,Wow amazing 😍 look 💗💗,3553204932045461210
naghma_kasuer,Main aapki bahut badi fan hoon,3553204932045461210
naghma_kasuer,So beautiful,3553204932045461210
ram.jaaneram.jaane,❤️❤️❤️,3553204932045461210
kfayiaz,Niece pictures,3553204932045461210
yasmeen_shaikh_7652,Nice,3553204932045461210
abdulraheem99786,Number chahiye,3553204932045461210
_____parmar_____302,Terayar,3553204932045461210
_____parmar_____302,Vidikol,3553204932045461210
_____parmar_____302,❤️❤️❤️❤️❤️❤️,3553204932045461210
_____parmar_____302,Hi,3553204932045461210
kardik__yadav,Hii,3553204932045461210
lokesh____yadav______k___.72,🔥,3553204932045461210
__jaan_____0__bhai___a_op__xx,Beautiful 💐,3553204932045461210
__jaan_____0__bhai___a_op__xx,Wow cute,3553204932045461210
__jaan_____0__bhai___a_op__xx,Wow,3553204932045461210
javlin323,Where is tahura,3552517391875612108
vibewith_axhuu,@akshara.dharmadhikari13 😍💗,3552517391875612108
_soumiliiiiee_,@elegant_essence_of_her ❤️❤️❤️,3552517391875612108
elegant_essence_of_her,@_soumiliiiiee_ it's my duty 🙄💗,3552517391875612108
_soumiliiiiee_,@elegant_essence_of_her 😭💗,3552517391875612108
rohijan122,😍😍❤️❤️❤️💗💗💗💗💗😍😍,3552517391875612108
babubhaiya.paswan,Hii,3552517391875612108
nizamuddi25,❤️❤️❤️,3552517391875612108
shifa.qureshi252,@hibba__queen_ 🫂😭🥺,3552517391875612108
_pushp.aaaaaaa_,@begum_______saheba 😭💗,3552517391875612108
begum_______saheba,@_pushp.aaaaaaa_ ❤️,3552517391875612108
whokilled.aelli,@_priyanshi_93_428 😭💗,3552517391875612108
whokilled.aelli,@_priyanshi_93_428 😭💗,3552517391875612108
saisha.acharya,Ofc me,3552517391875612108
swetie.ayra_,@khan._.maryam_0  just like mee🤭🫶🏻,3552517391875612108
_huddaa07,@humeraxthetic__ 😭💋👑,3552517391875612108
why._zaruu._,@romeisa._.privv_.7 areyy 😍💗,3552517391875612108
_flossieww_,@shreyaaaaaa._.09 😭❤️,3552517391875612108
shreyaaaaaa._.09,@_flossieww_ 💗😭,3552517391875612108
humeraxthetic__,@_huddaa07 💗😭😭,3552517391875612108
ele_2871,Plot twist:glass steel ka bhi hota hai,3551077472961112471
whoismrudu,Chai tea,3551077472961112471
v_ian_insta,Fantastic 😂😂😂,3551077472961112471
muhtasamlovescats_,okay thik hai,3551077472961112471
noor_malik5125,Ya maain Hun😭,3551077472961112471
lala_02604,😂😂😂,3551077472961112471
s_says._,😂😂👏,3551077472961112471
alfisha__m,English 🚫 Hinglish ☑️🫡,3551077472961112471
moonbow__1,Just ❌ Just abhi abhi ✅😂,3551077472961112471
_tyagiaarya11,Same 😂😂,3551077472961112471
aimankhan5267,This always happen,3551077472961112471
healyourself2500,Same here😁😂,3551077472961112471
cuteprencess9181,Me samjhi nhi😢,3551077472961112471
mis_photographer1,Okay❌ Thik hai✅😂,3551077472961112471
dannychmn_93,😂😂😂😂,3551077472961112471
alisha_y_shaikh,Kaanch ka glass and thandi cold drink was hilarious 😂,3551077472961112471
ankit_varshney_31032006,@pratimamarkam nahi har cold drink thandi hi pee  hai😂,3551077472961112471
ankit_varshney_31032006,English left the chat 😂😂😂😂..,3551077472961112471
soreo120,Scripted,3551077472961112471
twinkle.rose0,Bas bahut hua enough 😂,3551077472961112471
promod1619,😂😂😂😂,3548906574955129533
bkbhaskar1,"Hi samreen ali mai apse ek baar milna chahta hu tho isme liye kya karu kuch paisa lete hai kya apse milne k liye just autograph chahihe apka aap india me hai tho muje address bejo, mai 3 mahine se apko like kar raha hu whatsapp  me samreen",3548906574955129533
mantusingh3039,❤️❤️,3548906574955129533
salmanchouhan630,Naice,3548906574955129533
munna12345172,❤️❤️❤️❤️🙌🙌,3548906574955129533
yadavpateshwsrlyadavpateshwari,❤️❤️❤️❤️❤️❤️❤️❤️❤️,3548906574955129533
injamuldrdz,Hii,3548906574955129533
imran___khasn__0__7,😂😂,3548906574955129533
rnagraj9062,❤️❤️❤️❤️❤️❤️❤️🔥🔥🔥🔥🔥🔥😂,3548906574955129533
sonu_mishra_919,🔥🔥🔥🔥🔥🔥❤️❤️❤️❤️👏,3548906574955129533
shahanawaz_saifi.0007,😂,3548906574955129533
mr_unique_mh_26_,No 😂😂😂,3548906574955129533
aliyasaifi807a,😢😢😢,3548906574955129533
ekramudeen438555,😂😂🔥🔥🔥,3548906574955129533
shrileela_3744,Aap YouTube pe video kab banaoge new,3548906574955129533
dharmpreetsingh350,😂😂😂😂,3548906574955129533
93.61576418,❤️❤️,3548906574955129533
93.61576418,Hi,3548906574955129533
pa823710,❤️❤️❤️❤️❤️❤️❤️,3548906574955129533
sohelkhansohelkhan764,Aag hato nahi aapko lagani padegi🔥,3548906574955129533
lalta9415,Hii,3545239793843910940
jis.oo2472,You just slayed 🎀💅🏻😻,3545239793843910940
vidyasagarpanga,Hi,3545239793843910940
fizza_yaseen_23,You are so cute 🥰🥺,3545239793843910940
fizza_yaseen_23,Pretty please please follow krlen 🥺🥺 I am your biggest fan ❤️😩,3545239793843910940
shaikzz_queen_,Such me aapko dekhe ghoos bums aaye 😍😍😍😍😍 itna cute koi hosakya hai kya🔥🔥🔥❤️❤️❤️,3545239793843910940
laxmiverma3356,❤️❤️,3545239793843910940
sukjindersandhu01,❤️🔥🔥🔥very 👌 and good 👍 👌 good,3545239793843910940
promod1619,😢😮😮😮😮,3545239793843910940
billionaire.delight,Nice,3545239793843910940
rumaiza_dgaf095,🔥🔥,3545239793843910940
abbashareem,Prettiest ❤️😍,3545239793843910940
stx____king____khan____lover07,❤️❤️❤️❤️,3545239793843910940
vinayakumar702,Hello,3545239793843910940
dee.pu2362,Hi,3545239793843910940
prachi_chavda7,❤️🔥✨😭,3545239793843910940
isah_mallik,❤️,3545239793843910940
khalsa_5656,❤️🙌❤️❤️,3545239793843910940
mahrosh_64,😭❤️❤️❤️✨,3545239793843910940
mohammedaffankha,Yes,3545239793843910940
dna__ish__,Bahut DD lag rahe ho,3543089041667086226
nasimali99230,❤️❤️❤️,3543089041667086226
danish_welltech_engineer,Tujhe to 106 bukhar tha yahan kya kar rahi hai,3543089041667086226
singarguddurangalia,Good,3543089041667086226
tinkukumarpawan,Nice 👍👍👍👍,3543089041667086226
ram.jaaneram.jaane,❤️❤️❤️❤️❤️❤️❤️❤️,3543089041667086226
biswajittt86,Acche lagta hai,3543089041667086226
biswajittt86,Nice 😂,3543089041667086226
rajeshsaini_karauli_3575,Love you too ❤️😙😙,3543089041667086226
santosh_kumar_01122,Sexy,3543089041667086226
kfayiaz,Super,3543089041667086226
ali_hasan5102,❤️,3543089041667086226
prabhu__.mr,🔥🔥,3543089041667086226
prabhu__.mr,❤️❤️❤️,3543089041667086226
samreenxali187,❤️❤️❤️,3543089041667086226
x_satpal_0008,❤️❤️❤️,3543089041667086226
x_satpal_0008,❤️❤️❤️,3543089041667086226
kaafilkaafil33,Super❤️❤️🔥,3543089041667086226
nas.im376,Beautiful,3543089041667086226
shah.qadeer.1986,Aap bahut cute lag rahe ho bahut smart lag rahi ho,3543089041667086226
promod1619,😂😂😂😂😂😂😂,3541636413582148336
amrishkumar957,❤️❤️❤️❤️,3541636413582148336
follow_me___civil_inginier,❤️❤️❤️,3541636413582148336
sonu_mishra_919,❤️🔥❤️🔥🔥👏,3541636413582148336
shivani_rujput_100,❤️❤️,3541636413582148336
